INPUT:id_left	INPUT:id_right	INPUT:json_left	INPUT:json_right	OUTPUT:income	OUTPUT:office	OUTPUT:realty	OUTPUT:region	OUTPUT:result	OUTPUT:rubric	OUTPUT:vehicle	OUTPUT:comments	OUTPUT:position	OUTPUT:person_name	GOLDEN:income	GOLDEN:office	GOLDEN:realty	GOLDEN:region	GOLDEN:result	GOLDEN:rubric	GOLDEN:vehicle	GOLDEN:comments	GOLDEN:position	GOLDEN:person_name	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
section-3347969	section-388090	"{""sections"":[{""year"":""2010"",""office"":""Министерство по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий"",""person"":{""role"":""начальник отделения специального отдела № 3"",""name_raw"":""Воробьев А.В."",""department"":""ГУ «Специальное управление ФПС № 20 МЧС России»""},""source"":""disclosures"",""incomes"":[{""size"":668497},{""size"":190829,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Легковой автомобиль (индивидуальная)\nОпель-ЗАФИРА""},{""text"":""Легковой автомобиль (индивидуальная)\nАуди-80""}],""name_rank"":0,""office_id"":580,""real_estates"":[{""square"":64,""type_raw"":""квартира\n(долевая 1/3)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":600,""type_raw"":""дача\n(индивидуальная)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":64,""relative"":""супруг(а)"",""type_raw"":""квартира\n(долевая 1/3)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":700,""relative"":""супруг(а)"",""type_raw"":""дача\n(индивидуальная)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":131,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":10009}]}"	"{""sections"":[{""year"":""2018"",""office"":""Министерство промышленности и торговли"",""person"":{""role"":""Начальник отдела"",""name_raw"":""Воробьев Александр Вячеславович""},""source"":""disclosures"",""incomes"":[{""size"":1678737},{""size"":841409,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Легковой автомобиль: Peugeot Partner Tepee""}],""name_rank"":745,""office_id"":600,""real_estates"":[{""square"":600,""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":63,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":59,""type_raw"":""Садовый дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":39,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":17,""type_raw"":""Гараж"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":11,""type_raw"":""Погреб"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":63,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":131,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":4389}]}"	false	false	false	false	UNK	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf2450139ffe197568e3ca	000127e9c8--5fdf2450139ffe197568e3ca	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:15:44.898	+	
section-2030855	section-305926	"{""sections"":[{""year"":""2015"",""office"":""УОБО Аларский район"",""person"":{""role"":""главный редактор"",""name_raw"":""Иванова С.А.""},""source"":""disclosures"",""incomes"":[{""size"":616982}],""vehicles"":[{""text"":""Автомобиль: ВАЗ- 2107"",""relative"":""супруг(а)""}],""name_rank"":5,""office_id"":2447,""real_estates"":[{""square"":88,""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1280,""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":88,""relative"":""супруг(а)"",""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1280,""relative"":""супруг(а)"",""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":88,""relative"":""ребенок"",""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1280,""relative"":""ребенок"",""type_raw"":""Земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":0,""office_region"":""Иркутская область"",""office_rubric"":""Муниципалитеты"",""office_section_count"":654}]}"	"{""sections"":[{""year"":""2017"",""office"":""Октябрьский район"",""person"":{""name_raw"":""Иванова Светлана Александровна""},""source"":""disclosures"",""incomes"":[{""size"":336434},{""size"":171656,""relative"":""супруг(а)""},{""size"":0,""relative"":""ребенок""},{""size"":0,""relative"":""ребенок""}],""vehicles"":[{""text"":""автомобиль легковой Опель Астра"",""relative"":""супруг(а)""}],""name_rank"":82,""office_id"":1650,""real_estates"":[{""square"":487,""type_raw"":""земельный участок под индивидуальное жилищное строительство"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":65,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":487,""relative"":""супруг(а)"",""type_raw"":""земельный участок под индивидуальное жилищное строительство"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":65,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":487,""relative"":""ребенок"",""type_raw"":""земельный участок под индивидуальное жилищное строительство"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":65,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":487,""relative"":""ребенок"",""type_raw"":""земельный участок под индивидуальное жилищное строительство"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":65,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":0,""office_region"":""Ростовская область"",""office_rubric"":""Муниципалитеты"",""office_section_count"":723}]}"	true	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf24c48da6bd42f70df1c1	000127e9c8--5fdf24c48da6bd42f70df1c1	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:17:40.257	+	
section-3360711	section-119285	"{""sections"":[{""year"":""2016"",""office"":""Управление Россельхознадзора Камчатский край и Чукотский автономный округ"",""person"":{""role"":""государ- ственный инспектор"",""name_raw"":""Громова Н.В.""},""source"":""disclosures"",""incomes"":[{""size"":735286}],""vehicles"":[{""text"":""а/м \nDaihatsu Terios""}],""name_rank"":7,""office_id"":5425,""real_estates"":[{""square"":45,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":45,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":274,""office_region"":""Камчатский край"",""office_rubric"":""Исполнительная власть"",""office_section_count"":1019}]}"	"{""sections"":[{""year"":""2017"",""office"":""Правительство Санкт-Петербурга"",""person"":{""role"":""ведущий специалист Отдела организации и контроля противоэпизоотических и профилактических мероприятий"",""name_raw"":""Громова Наталья Викторовна""},""source"":""disclosures"",""incomes"":[{""size"":1080764}],""name_rank"":91,""office_id"":191,""real_estates"":[{""square"":56,""type_raw"":""квартира\n(пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":48,""type_raw"":""квартира\n(пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":62,""relative"":""ребенок"",""type_raw"":""квартира\n(пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":48,""relative"":""ребенок"",""type_raw"":""квартира\n(пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":274,""office_region"":""Санкт-Петербург"",""office_rubric"":""Исполнительная власть"",""office_section_count"":7392}]}"	true	false	false	false	UNK	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf24db6f84be55993819e0	000127e9c8--5fdf24db6f84be55993819e0	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:18:03.439	+	
section-1192425	section-4256376	"{""sections"":[{""year"":""2017"",""office"":""Министерство труда и социальной защиты"",""person"":{""role"":""Руководитель - главный эксперт по медико-социальной экспертизе ФКУ \""ГБ МСЭ по Республике Коми\"" Минтруда России"",""name_raw"":""Абрамова Т.А.""},""source"":""disclosures"",""incomes"":[{""size"":2181129},{""size"":526914,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой ЛУАЗ 1302""},{""text"":""а/м легковой\nVolkswagen Touareg\n\n\nавтоприцеп\nОШПИ-8248"",""relative"":""супруг(а)""}],""name_rank"":32,""office_id"":981,""real_estates"":[{""square"":493,""type_raw"":""Земельный участок для садоводства"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":12,""type_raw"":""Дача"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":68,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":47,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":3105,""relative"":""супруг(а)"",""type_raw"":""Земельный участок под ИЖС"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":68,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1759,""relative"":""супруг(а)"",""type_raw"":""Земельный участок под ИЖС"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":60,""relative"":""супруг(а)"",""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":150,""relative"":""супруг(а)"",""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":35,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":20,""relative"":""супруг(а)"",""type_raw"":""Гараж"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":20,""relative"":""супруг(а)"",""type_raw"":""Гараж"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":111,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":3077}]}"	"{""sections"":[{""year"":""2019"",""office"":""Департамент транспорта и дорожного хозяйства Костромской области"",""person"":{""role"":""Главный специалист-эксперт отдела организации дорожной деятельности"",""name_raw"":""Абрамова Т.А.""},""source"":""disclosures"",""incomes"":[{""size"":105467},{""size"":1441454,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Автомобиль\nVortex Tingo SUV T11""}],""name_rank"":32,""office_id"":7776,""real_estates"":[{""square"":68,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":55,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":55,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":55,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":55,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":55,""relative"":""ребенок"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":111,""office_region"":""Костромская область"",""office_rubric"":""Исполнительная власть"",""office_section_count"":70}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf255daab54d4d3556b073	000127e9c8--5fdf255daab54d4d3556b073	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:20:13.447	+	
section-2711114	section-2670004	"{""sections"":[{""year"":""2010"",""office"":""Управление Федерального казначейства Республика Бурятия"",""person"":{""role"":""Старший казначей"",""name_raw"":""Кокорина Людмила Николаевна"",""department"":""Отделение по Заиграевскому району УФК по Республике Бурятия""},""source"":""disclosures"",""incomes"":[{""size"":294974}],""name_rank"":147,""office_id"":4730,""real_estates"":[{""square"":63,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":751,""type_raw"":""Приусадебный земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":600,""type_raw"":""Дачный земельный участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":1118,""office_region"":""Республика Бурятия"",""office_rubric"":""Исполнительная власть"",""office_section_count"":1869}]}"	"{""sections"":[{""year"":""2011"",""office"":""Управление Федерального казначейства Алтайский край"",""person"":{""role"":""заместитель начальника отдела"",""name_raw"":""Кокорина Людмила Николаевна""},""source"":""disclosures"",""incomes"":[{""size"":435518}],""name_rank"":147,""office_id"":4723,""real_estates"":[{""square"":44,""type_raw"":""Квартира \n(1/3 доли в общей долевой собственности)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":31,""type_raw"":""Квартира \n(индивидуальная собственность)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":1118,""office_region"":""Алтайский край"",""office_rubric"":""Исполнительная власть"",""office_section_count"":3834}]}"	true	false	false	false	UNK	false	false		false	true												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf2591acd4b97095d8aef1	000127e9c8--5fdf2591acd4b97095d8aef1	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:21:05.194	+	
person-80657	section-727168	"{""sections"":[{""year"":""2014"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Деев А.Н.""},""source"":""disclosures"",""incomes"":[{""size"":1006889},{""size"":600,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой Рено Дастер""}],""name_rank"":11,""office_id"":450,""real_estates"":[{""square"":50,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":50,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":2828,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	"{""sections"":[{""year"":""2016"",""office"":""Орловский областной суд"",""person"":{""role"":""Заместитель начальника отдела"",""name_raw"":""Деев Антон Николаевич""},""source"":""disclosures"",""incomes"":[{""size"":313935}],""vehicles"":[{""text"":""Автомобиль\nБриллианс\nН230, 2015г.в.""}],""name_rank"":1217,""office_id"":764,""real_estates"":[{""square"":573,""type_raw"":""Земельный участок под ИЖС"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":145,""type_raw"":""Жилой дом"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":2828,""office_region"":""Орловская область"",""office_rubric"":""Суды"",""office_section_count"":105}]}"	false	false	false	false	NO	false	false		false	true												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf25cc1a6c957dbbdb4e55	000127e9c8--5fdf25cc1a6c957dbbdb4e55	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:22:04.362	+	
section-14396	section-3904629	"{""sections"":[{""year"":""2012"",""office"":""Федеральная служба по надзору в сфере природопользования"",""person"":{""role"":""Руководитель"",""name_raw"":""Семенов Виктор Рюрикович"",""department"":""Управление Росприроднадзора по Республике Саха (Якутия)""},""source"":""disclosures"",""incomes"":[{""size"":1299567},{""size"":128166,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Автомобиль Toyota XILUX""}],""name_rank"":90552,""office_id"":501,""real_estates"":[{""square"":77,""type_raw"":""1) квартира (долевая 1/3)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":1425,""type_raw"":""2) земельный садовый участок"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":31,""type_raw"":""3) гараж"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":77,""relative"":""супруг(а)"",""type_raw"":""квартира (долевая 1/3)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":40,""office_region"":"""",""office_rubric"":""Остальные"",""office_section_count"":4952}]}"	"{""sections"":[{""year"":""2015"",""office"":""Управление Росприроднадзора по Республике Саха (Якутия)"",""person"":{""role"":""руководитель Управления Федеральной службы по надзору в сфере природополь-зования по РС(Я)"",""name_raw"":""Семенов Виктор Рюрикович""},""source"":""disclosures"",""incomes"":[{""size"":1730133},{""size"":258856,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Toyota-Hilux""},{""text"":""Toyota Vitz"",""relative"":""супруг(а)""}],""name_rank"":90552,""office_id"":5703,""surname_rank"":40,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":391}]}"	true	false	false	false	YES	false	true		false	true												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf25e192098b36e3e40b92	000127e9c8--5fdf25e192098b36e3e40b92	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:22:25.166	+	
section-1519204	section-2638513	"{""sections"":[{""year"":""2012"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Сафронов С.В.""},""source"":""disclosures"",""incomes"":[{""size"":1048142}],""name_rank"":3,""office_id"":450,""real_estates"":[{""square"":84,""type_raw"":""квартира (договор соц. найма)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":482,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	"{""sections"":[{""year"":""2014"",""office"":""Иссинский район"",""person"":{""role"":""помощник главы администрации по вопросам безопасности, делам ГО и ЧС администрации Иссинского района"",""name_raw"":""Сафронов С.В.""},""source"":""disclosures"",""incomes"":[{""size"":569000},{""size"":367601,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""RENAULТ\nDUSTER""}],""name_rank"":3,""office_id"":3403,""real_estates"":[{""square"":41,""type_raw"":""Квартира\n(долевая ½)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""type_raw"":""Квартира (безвозмездное бессрочное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":448,""relative"":""супруг(а)"",""type_raw"":""земельный участок\n(индивидуальная)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":31,""relative"":""супруг(а)"",""type_raw"":""жилой дом\n(индивидуальная)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""супруг(а)"",""type_raw"":""- квартира\n(общая долевая собственность ½)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":482,""office_region"":""Пензенская область"",""office_rubric"":""Муниципалитеты"",""office_section_count"":403}]}"	true	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf2617fdbd3178821b4c08	000127e9c8--5fdf2617fdbd3178821b4c08	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:23:19.722	+	
section-1048611	section-5171949	"{""sections"":[{""year"":""2015"",""office"":""Охотское территориальное управление Федерального агентства по рыболовству"",""person"":{""role"":""старший государственный инспектор"",""name_raw"":""Олейник С.В.""},""source"":""disclosures"",""incomes"":[{""size"":761763}],""name_rank"":3,""office_id"":918,""real_estates"":[{""square"":44,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":390,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":871}]}"	"{""sections"":[{""year"":""2019"",""office"":""Охотское территориальное управление Федерального агентства по рыболовству"",""person"":{""role"":""старший государственный инспектор Колымского отдела контроля, надзора и рыбоохраны"",""name_raw"":""Олейник С.В.""},""source"":""disclosures"",""incomes"":[{""size"":703656}],""name_rank"":3,""office_id"":918,""real_estates"":[{""square"":44,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":390,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":871}]}"	true	true	true	false	YES	true	false		true	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf263f52bddb0fdd25e35e	000127e9c8--5fdf263f52bddb0fdd25e35e	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:23:59.693	+	
section-3292739	section-4371274	"{""sections"":[{""year"":""2012"",""office"":""Управление Федеральной службы судебных приставов Алтайский край"",""person"":{""role"":""ведущий специалист-эксперт (по ведению депозитного счета)"",""name_raw"":""Морозова Н.В.""},""source"":""disclosures"",""incomes"":[{""size"":241300},{""size"":61764,""relative"":""ребенок""}],""name_rank"":7,""office_id"":4882,""real_estates"":[{""square"":25,""type_raw"":""1/2 доля квартиры (собственность)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":25,""relative"":""ребенок"",""type_raw"":""Квартира паользование"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":19,""office_region"":""Алтайский край"",""office_rubric"":""Исполнительная власть"",""office_section_count"":3694}]}"	"{""sections"":[{""year"":""2019"",""office"":""Министерство спорта и молодежной политики Кировской области"",""person"":{""role"":""Директор КОГАУ «Спортивная школа олимпийского резерва «Союз»"",""name_raw"":""Морозова Надежда Владимировна""},""source"":""disclosures"",""incomes"":[{""size"":1194118},{""size"":698960,""relative"":""супруг(а)""}],""name_rank"":277,""office_id"":7730,""real_estates"":[{""square"":42,""type_raw"":""квартира\nобщая долевая - 1/2"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":5,""type_raw"":""земельный участок под овощной кладовкой"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""type_raw"":""квартира\nиндивидуальная"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":33,""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":5,""type_raw"":""овощная кладовка\nиндивидуальная"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":33,""relative"":""супруг(а)"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":33,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":49,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":33,""relative"":""ребенок"",""type_raw"":""квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":19,""office_region"":""Кировская область"",""office_rubric"":""Исполнительная власть"",""office_section_count"":43}]}"	false	false	false	false	NO	false	false		false	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf26551a6c957dbbdb5686	000127e9c8--5fdf26551a6c957dbbdb5686	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:24:21.774	+	
section-1053943	section-1055780	"{""sections"":[{""year"":""2010"",""office"":""Сахалино-Курильское территориальное управление Федерального агентства по рыболовству"",""person"":{""role"":""Главный специалист-эксперт отела выдачи разрешений, мониторинга водных биологических ресурсов и международного сотрудничества"",""name_raw"":""Гладышева Марина Петровна""},""source"":""disclosures"",""incomes"":[{""size"":525092}],""name_rank"":728,""office_id"":920,""real_estates"":[{""square"":44,""type_raw"":""Квартира (собственность)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":44,""relative"":""ребенок"",""type_raw"":""Квартира (безвозмездное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":1134,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":1293}]}"	"{""sections"":[{""year"":""2018"",""office"":""Сахалино-Курильское территориальное управление Федерального агентства по рыболовству"",""person"":{""role"":""Главный государственный инспектор отела выдачи разрешений, мониторинга водных биологических ресурсов и международного сотрудничества"",""name_raw"":""Гладышева Марина Петровна""},""source"":""disclosures"",""incomes"":[{""size"":1113267},{""size"":245850,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""Lada 212140, 2017 г\n(долевая ¼)"",""relative"":""супруг(а)""},{""text"":""Тойота Corolla, 2000 г.\n(долевая ¼)"",""relative"":""супруг(а)""}],""name_rank"":728,""office_id"":920,""real_estates"":[{""square"":44,""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":51,""relative"":""супруг(а)"",""type_raw"":""Квартира"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":1134,""office_region"":"""",""office_rubric"":""Исполнительная власть"",""office_section_count"":1293}]}"	true	true	true	false	YES	true	false		true	false												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf26696f84be5599383057	000127e9c8--5fdf26696f84be5599383057	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:24:41.206	+	
section-1533727	section-2775111	"{""sections"":[{""year"":""2012"",""office"":""Министерство обороны"",""person"":{""name_raw"":""Глухов А.И.""},""source"":""disclosures"",""incomes"":[{""size"":700000},{""size"":301035,""relative"":""супруг(а)""}],""vehicles"":[{""text"":""а/м легковой Шевроле""}],""name_rank"":19,""office_id"":450,""surname_rank"":998,""office_region"":"""",""office_rubric"":""Военные"",""office_section_count"":351383}]}"	"{""sections"":[{""year"":""2017"",""office"":""Порецкий район"",""person"":{""name_raw"":""Глухов Алексей Иванович""},""source"":""disclosures"",""incomes"":[{""size"":14750}],""vehicles"":[{""text"":""Грузовой автомобиль\nКамаз-55102\n(индивидуальная)\n\nГрузовой автомобиль\nКамаз-4411\n(индивидуальная)\n\nПрицеп СЗАП-8551 (индивидуальная)""}],""name_rank"":384,""office_id"":3776,""real_estates"":[{""square"":2000,""type_raw"":""земельный участок\n(собственность)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":255,""type_raw"":""Нежилое помещение\n(индивидуальная)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""},{""square"":45,""type_raw"":""Жилой дом\n(безвозмездное пользование)"",""country_raw"":""Россия"",""owntype_raw"":""В собственности""}],""surname_rank"":998,""office_region"":""Чувашская республика - Чувашия"",""office_rubric"":""Муниципалитеты"",""office_section_count"":517}]}"	false	false	false	false	NO	false	false		false	true												https://toloka.yandex.ru/task/19392968/000127e9c8--5fdf2684c99b662ee4768cf5	000127e9c8--5fdf2684c99b662ee4768cf5	e87332da017801a450ea68f5012f74b3	APPROVED	2020-12-20T10:25:08.473	+	
